Order_ID,Order_Date,Region,Product_ID,Product,Category,Order_Value,Quantity
ORD779636,2025-07-05,South,P005,Keyboard,Electronics,1122,7
ORD779637,2025-08-26,East,P014,Shampoo,Health & Beauty,1139,4
ORD779638,2025-01-19,East,P014,Shampoo,Health & Beauty,1267,3
ORD779639,2025-06-05,North,P011,Car Seat,Automotive,2336,8
ORD779640,2025-05-14,South,P004,Monitor,Electronics,1359,2
ORD779641,2025-02-05,South,P006,T-Shirt,Apparel,116,8
ORD779642,2025-04-08,West,P013,Face Cream,Health & Beauty,585,9
ORD779643,2025-03-07,South,P003,Headphones,Electronics,1705,1
ORD779644,2025-10-11,North,P012,Engine Oil,Automotive,2143,4
ORD779645,2025-11-06,South,P008,Jacket,Apparel,1856,1
ORD779646,2025-01-09,West,P015,Other Product,Others,332,5
ORD779647,2025-09-22,East,P015,Other Product,Others,1246,8
ORD779648,2025-02-24,West,P007,Jeans,Apparel,818,8
ORD779649,2025-06-27,East,P012,Engine Oil,Automotive,1627,8
ORD779650,2025-04-04,East,P006,T-Shirt,Apparel,2380,7
ORD779651,2025-01-30,South,P006,T-Shirt,Apparel,439,4
ORD779652,2025-12-19,North,P010,Dining Table,Home & Living,960,3
ORD779653,2025-01-09,North,P006,T-Shirt,Apparel,2492,5
ORD779654,2025-08-09,East,P011,Car Seat,Automotive,1339,5
ORD779655,2025-06-28,South,P009,Sofa,Home & Living,1095,5
ORD779656,2025-07-05,South,P015,Other Product,Others,558,9
ORD779657,2025-07-26,West,P013,Face Cream,Health & Beauty,1367,6
ORD779658,2025-11-25,South,P005,Keyboard,Electronics,1300,9
ORD779659,2025-10-02,West,P013,Face Cream,Health & Beauty,1585,1
ORD779660,2025-12-28,East,P003,Headphones,Electronics,494,5
ORD779661,2025-12-30,East,P007,Jeans,Apparel,1996,4
ORD779662,2025-05-21,East,P014,Shampoo,Health & Beauty,838,6
ORD779663,2025-08-21,South,P001,Laptop,Electronics,333,4
ORD779664,2025-01-30,West,P010,Dining Table,Home & Living,301,4
ORD779665,2025-07-06,South,P010,Dining Table,Home & Living,588,6
ORD779666,2025-01-23,East,P008,Jacket,Apparel,117,4
ORD779667,2025-10-14,East,P005,Keyboard,Electronics,1253,6
ORD779668,2025-10-20,West,P008,Jacket,Apparel,608,9
ORD779669,2025-03-13,West,P015,Other Product,Others,2034,9
ORD779670,2025-04-12,West,P015,Other Product,Others,240,1
ORD779671,2025-08-28,South,P010,Dining Table,Home & Living,813,4
ORD779672,2025-02-22,East,P009,Sofa,Home & Living,1908,3
ORD779673,2025-12-26,West,P004,Monitor,Electronics,1372,4
ORD779674,2025-05-14,East,P011,Car Seat,Automotive,1429,4
ORD779675,2025-11-23,South,P006,T-Shirt,Apparel,1890,1
ORD779676,2025-03-24,West,P009,Sofa,Home & Living,2440,3
ORD779677,2025-06-09,East,P013,Face Cream,Health & Beauty,2193,6
ORD779678,2025-09-25,North,P015,Other Product,Others,771,9
ORD779679,2025-04-05,East,P006,T-Shirt,Apparel,1155,8
ORD779680,2025-04-23,East,P012,Engine Oil,Automotive,242,4
ORD779681,2025-08-12,East,P014,Shampoo,Health & Beauty,154,5
ORD779682,2025-02-04,East,P004,Monitor,Electronics,804,9
ORD779683,2025-04-26,West,P007,Jeans,Apparel,2055,1
ORD779684,2025-05-22,South,P005,Keyboard,Electronics,2257,6
ORD779685,2025-10-11,North,P002,Smartphone,Electronics,1841,6
ORD779686,2025-11-14,West,P003,Headphones,Electronics,1608,7
ORD779687,2025-08-22,West,P015,Other Product,Others,1142,5
ORD779688,2025-04-27,North,P003,Headphones,Electronics,628,6
ORD779689,2025-05-04,North,P002,Smartphone,Electronics,1513,5
ORD779690,2025-11-23,North,P011,Car Seat,Automotive,1706,6
ORD779691,2025-08-29,North,P007,Jeans,Apparel,154,9
ORD779692,2025-07-01,North,P010,Dining Table,Home & Living,1575,4
ORD779693,2025-12-28,East,P003,Headphones,Electronics,1196,1
ORD779694,2025-06-18,North,P014,Shampoo,Health & Beauty,495,5
ORD779695,2025-04-03,East,P009,Sofa,Home & Living,613,4
ORD779696,2025-05-28,South,P015,Other Product,Others,1394,9
ORD779697,2025-12-12,North,P008,Jacket,Apparel,2230,2
ORD779698,2025-09-08,North,P010,Dining Table,Home & Living,2127,4
ORD779699,2025-09-24,North,P008,Jacket,Apparel,1532,7
ORD779700,2025-03-12,West,P009,Sofa,Home & Living,2458,5
ORD779701,2025-09-28,East,P015,Other Product,Others,1827,4
ORD779702,2025-01-02,East,P005,Keyboard,Electronics,1328,8
ORD779703,2025-09-13,South,P013,Face Cream,Health & Beauty,1998,1
ORD779704,2025-08-18,South,P008,Jacket,Apparel,315,4
ORD779705,2025-11-15,East,P005,Keyboard,Electronics,1795,1
ORD779706,2025-06-18,North,P001,Laptop,Electronics,101,4
ORD779707,2025-08-19,West,P006,T-Shirt,Apparel,1023,4
ORD779708,2025-10-05,East,P006,T-Shirt,Apparel,1248,2
ORD779709,2025-11-13,West,P008,Jacket,Apparel,1584,5
ORD779710,2025-08-08,North,P007,Jeans,Apparel,1868,8
ORD779711,2025-01-12,West,P002,Smartphone,Electronics,2296,2
ORD779712,2025-04-22,West,P007,Jeans,Apparel,632,8
ORD779713,2025-10-25,North,P015,Other Product,Others,1194,7
ORD779714,2025-01-08,North,P015,Other Product,Others,1153,5
ORD779715,2025-08-13,East,P008,Jacket,Apparel,701,7
ORD779716,2025-09-12,West,P003,Headphones,Electronics,525,9
ORD779717,2025-02-10,North,P008,Jacket,Apparel,178,6
ORD779718,2025-02-08,East,P004,Monitor,Electronics,1702,7
ORD779719,2025-08-21,West,P012,Engine Oil,Automotive,1848,1
ORD779720,2025-08-31,West,P012,Engine Oil,Automotive,864,6
ORD779721,2025-12-31,West,P002,Smartphone,Electronics,1617,4
ORD779722,2025-04-28,West,P012,Engine Oil,Automotive,1710,2
ORD779723,2025-01-29,South,P015,Other Product,Others,1428,3
ORD779724,2025-12-11,East,P006,T-Shirt,Apparel,2287,2
ORD779725,2025-07-15,North,P012,Engine Oil,Automotive,1843,1
ORD779726,2025-03-06,North,P012,Engine Oil,Automotive,1394,2
ORD779727,2025-02-13,East,P002,Smartphone,Electronics,1659,1
ORD779728,2025-05-03,South,P008,Jacket,Apparel,2488,1
ORD779729,2025-07-01,North,P015,Other Product,Others,1950,8
ORD779730,2025-06-05,East,P009,Sofa,Home & Living,422,6
ORD779731,2025-02-27,West,P010,Dining Table,Home & Living,1534,1
ORD779732,2025-08-12,South,P004,Monitor,Electronics,437,6
ORD779733,2025-11-30,South,P012,Engine Oil,Automotive,2447,6
ORD779734,2025-11-03,East,P011,Car Seat,Automotive,499,8
ORD779735,2025-06-18,South,P001,Laptop,Electronics,1436,7
ORD779736,2025-10-04,West,P008,Jacket,Apparel,2393,9
ORD779737,2025-06-29,South,P015,Other Product,Others,1679,9
ORD779738,2025-06-03,North,P014,Shampoo,Health & Beauty,903,5
ORD779739,2025-09-24,South,P010,Dining Table,Home & Living,2023,8
ORD779740,2025-08-02,North,P007,Jeans,Apparel,417,4
ORD779741,2025-05-31,North,P002,Smartphone,Electronics,1107,1
ORD779742,2025-07-17,West,P013,Face Cream,Health & Beauty,1506,4
ORD779743,2025-10-08,West,P009,Sofa,Home & Living,2234,3
ORD779744,2025-06-14,South,P013,Face Cream,Health & Beauty,2127,4
ORD779745,2025-06-18,South,P008,Jacket,Apparel,343,9
ORD779746,2025-09-07,North,P008,Jacket,Apparel,1876,9
ORD779747,2025-11-06,East,P012,Engine Oil,Automotive,462,1
ORD779748,2025-07-04,North,P015,Other Product,Others,728,6
ORD779749,2025-05-29,North,P008,Jacket,Apparel,1326,4
ORD779750,2025-10-08,West,P002,Smartphone,Electronics,535,5
ORD779751,2025-11-02,West,P004,Monitor,Electronics,692,4
ORD779752,2025-08-19,South,P006,T-Shirt,Apparel,128,7
ORD779753,2025-04-06,South,P014,Shampoo,Health & Beauty,1130,3
ORD779754,2025-04-24,South,P010,Dining Table,Home & Living,675,4
ORD779755,2025-04-04,North,P009,Sofa,Home & Living,1167,2
ORD779756,2025-09-11,West,P009,Sofa,Home & Living,1839,5
ORD779757,2025-09-16,South,P008,Jacket,Apparel,910,1
ORD779758,2025-04-14,South,P012,Engine Oil,Automotive,461,2
ORD779759,2025-08-03,North,P006,T-Shirt,Apparel,1918,4
ORD779760,2025-08-29,East,P012,Engine Oil,Automotive,481,7
ORD779761,2025-04-19,West,P009,Sofa,Home & Living,995,3
ORD779762,2025-03-02,East,P007,Jeans,Apparel,2132,4
ORD779763,2025-09-30,West,P010,Dining Table,Home & Living,499,1
ORD779764,2025-04-16,West,P011,Car Seat,Automotive,1609,4
ORD779765,2025-07-04,North,P014,Shampoo,Health & Beauty,778,7
ORD779766,2025-01-14,East,P014,Shampoo,Health & Beauty,1271,3
ORD779767,2025-03-27,North,P007,Jeans,Apparel,674,3
ORD779768,2025-08-16,West,P006,T-Shirt,Apparel,781,1
ORD779769,2025-10-06,South,P005,Keyboard,Electronics,1348,9
ORD779770,2025-02-13,North,P004,Monitor,Electronics,2204,8
ORD779771,2025-08-24,North,P008,Jacket,Apparel,561,1
ORD779772,2025-07-16,East,P013,Face Cream,Health & Beauty,2017,3
ORD779773,2025-11-25,South,P004,Monitor,Electronics,154,4
ORD779774,2025-02-20,South,P003,Headphones,Electronics,327,9
ORD779775,2025-03-21,East,P002,Smartphone,Electronics,107,8
ORD779776,2025-06-21,West,P005,Keyboard,Electronics,1260,9
ORD779777,2025-06-13,North,P010,Dining Table,Home & Living,614,2
ORD779778,2025-03-07,North,P009,Sofa,Home & Living,437,4
ORD779779,2025-12-10,East,P002,Smartphone,Electronics,1037,3
ORD779780,2025-10-17,North,P013,Face Cream,Health & Beauty,566,1
ORD779781,2025-01-10,North,P009,Sofa,Home & Living,1468,1
ORD779782,2025-09-08,East,P012,Engine Oil,Automotive,486,7
ORD779783,2025-09-29,South,P007,Jeans,Apparel,1826,5
ORD779784,2025-09-29,South,P010,Dining Table,Home & Living,816,4
ORD779785,2025-01-17,North,P007,Jeans,Apparel,1883,4
ORD779786,2025-12-19,West,P003,Headphones,Electronics,2199,4
ORD779787,2025-08-11,East,P006,T-Shirt,Apparel,596,5
ORD779788,2025-03-04,West,P005,Keyboard,Electronics,1117,9
ORD779789,2025-06-18,South,P014,Shampoo,Health & Beauty,529,4
ORD779790,2025-03-07,West,P015,Other Product,Others,1653,1
ORD779791,2025-09-18,West,P009,Sofa,Home & Living,939,5
ORD779792,2025-08-13,West,P008,Jacket,Apparel,2281,5
ORD779793,2025-04-03,South,P010,Dining Table,Home & Living,2077,8
ORD779794,2025-08-24,North,P011,Car Seat,Automotive,633,5
ORD779795,2025-03-21,West,P004,Monitor,Electronics,497,1
ORD779796,2025-09-22,West,P004,Monitor,Electronics,1368,2
ORD779797,2025-11-30,West,P015,Other Product,Others,2317,2
ORD779798,2025-11-23,East,P008,Jacket,Apparel,1968,6
ORD779799,2025-10-26,North,P014,Shampoo,Health & Beauty,2082,7
ORD779800,2025-11-05,South,P013,Face Cream,Health & Beauty,517,9
ORD779801,2025-11-24,North,P008,Jacket,Apparel,1505,8
ORD779802,2025-06-17,East,P014,Shampoo,Health & Beauty,1641,7
ORD779803,2025-01-09,East,P005,Keyboard,Electronics,1163,7
ORD779804,2025-04-29,West,P014,Shampoo,Health & Beauty,445,5
ORD779805,2025-05-28,West,P013,Face Cream,Health & Beauty,1408,5
ORD779806,2025-03-12,North,P001,Laptop,Electronics,450,7
ORD779807,2025-01-05,West,P014,Shampoo,Health & Beauty,2412,7
ORD779808,2025-06-05,West,P005,Keyboard,Electronics,319,7
ORD779809,2025-11-18,East,P011,Car Seat,Automotive,2109,2
ORD779810,2025-08-24,East,P002,Smartphone,Electronics,343,5
ORD779811,2025-01-19,West,P004,Monitor,Electronics,1327,6
ORD779812,2025-12-23,West,P007,Jeans,Apparel,1611,8
ORD779813,2025-09-09,South,P013,Face Cream,Health & Beauty,2359,5
ORD779814,2025-05-05,East,P001,Laptop,Electronics,1776,3
ORD779815,2025-04-21,West,P007,Jeans,Apparel,468,4
ORD779816,2025-03-18,West,P012,Engine Oil,Automotive,1252,3
ORD779817,2025-08-06,South,P007,Jeans,Apparel,1860,7
ORD779818,2025-08-04,West,P009,Sofa,Home & Living,148,3
ORD779819,2025-09-20,South,P008,Jacket,Apparel,1323,4
ORD779820,2025-05-11,North,P009,Sofa,Home & Living,2051,6
ORD779821,2025-01-18,North,P004,Monitor,Electronics,232,5
ORD779822,2025-12-13,South,P015,Other Product,Others,1840,6
ORD779823,2025-11-10,West,P004,Monitor,Electronics,843,2
ORD779824,2025-03-17,North,P003,Headphones,Electronics,1479,6
ORD779825,2025-01-22,West,P008,Jacket,Apparel,889,7
ORD779826,2025-07-15,East,P003,Headphones,Electronics,2057,5
ORD779827,2025-11-15,West,P008,Jacket,Apparel,1631,9
ORD779828,2025-06-09,South,P015,Other Product,Others,734,5
ORD779829,2025-08-04,South,P015,Other Product,Others,2157,4
ORD779830,2025-03-03,North,P007,Jeans,Apparel,354,8
ORD779831,2025-05-11,South,P010,Dining Table,Home & Living,1035,8
ORD779832,2025-11-13,South,P002,Smartphone,Electronics,865,1
ORD779833,2025-03-16,West,P004,Monitor,Electronics,1260,9
ORD779834,2025-07-15,East,P014,Shampoo,Health & Beauty,1555,1
ORD779835,2025-02-23,South,P015,Other Product,Others,1197,5
ORD779836,2025-03-02,North,P010,Dining Table,Home & Living,1022,8
ORD779837,2025-07-01,East,P009,Sofa,Home & Living,956,2
ORD779838,2025-10-21,South,P004,Monitor,Electronics,1904,8
ORD779839,2025-02-28,East,P011,Car Seat,Automotive,2204,6
ORD779840,2025-02-13,West,P007,Jeans,Apparel,1527,5
ORD779841,2025-10-21,North,P011,Car Seat,Automotive,800,6
ORD779842,2025-06-30,South,P013,Face Cream,Health & Beauty,1547,1
ORD779843,2025-06-20,West,P011,Car Seat,Automotive,137,3
ORD779844,2025-07-29,South,P003,Headphones,Electronics,2409,7
ORD779845,2025-07-10,West,P006,T-Shirt,Apparel,918,3
ORD779846,2025-06-27,North,P014,Shampoo,Health & Beauty,1049,5
ORD779847,2025-08-13,North,P011,Car Seat,Automotive,944,3
ORD779848,2025-09-26,North,P006,T-Shirt,Apparel,382,6
ORD779849,2025-05-27,North,P006,T-Shirt,Apparel,1781,9
ORD779850,2025-04-09,South,P002,Smartphone,Electronics,1758,9
ORD779851,2025-03-30,North,P010,Dining Table,Home & Living,118,8
ORD779852,2025-09-29,West,P006,T-Shirt,Apparel,1939,8
ORD779853,2025-04-01,North,P015,Other Product,Others,2292,5
ORD779854,2025-08-08,West,P014,Shampoo,Health & Beauty,1308,4
ORD779855,2025-06-13,North,P009,Sofa,Home & Living,2463,7
ORD779856,2025-10-24,North,P014,Shampoo,Health & Beauty,1535,2
ORD779857,2025-04-27,North,P006,T-Shirt,Apparel,1872,5
ORD779858,2025-07-23,West,P001,Laptop,Electronics,2060,1
ORD779859,2025-09-28,South,P012,Engine Oil,Automotive,1000,4
ORD779860,2025-12-28,West,P001,Laptop,Electronics,204,7
ORD779861,2025-11-24,East,P012,Engine Oil,Automotive,536,6
ORD779862,2025-03-26,North,P011,Car Seat,Automotive,148,8
ORD779863,2025-06-02,South,P006,T-Shirt,Apparel,1749,1
ORD779864,2025-04-30,South,P004,Monitor,Electronics,1000,3
ORD779865,2025-01-09,South,P012,Engine Oil,Automotive,2165,2
ORD779866,2025-10-16,West,P008,Jacket,Apparel,388,5
ORD779867,2025-12-14,South,P004,Monitor,Electronics,1600,5
ORD779868,2025-11-27,West,P015,Other Product,Others,559,3
ORD779869,2025-06-29,East,P009,Sofa,Home & Living,1396,8
ORD779870,2025-11-30,West,P010,Dining Table,Home & Living,551,3
ORD779871,2025-11-10,North,P006,T-Shirt,Apparel,655,1
ORD779872,2025-09-16,East,P012,Engine Oil,Automotive,1227,4
ORD779873,2025-06-13,South,P008,Jacket,Apparel,1743,9
ORD779874,2025-08-14,North,P010,Dining Table,Home & Living,2368,3
ORD779875,2025-10-07,West,P008,Jacket,Apparel,480,9
ORD779876,2025-01-03,North,P014,Shampoo,Health & Beauty,920,4
ORD779877,2025-05-13,East,P014,Shampoo,Health & Beauty,1334,1
ORD779878,2025-10-09,South,P015,Other Product,Others,1641,3
ORD779879,2025-09-23,West,P012,Engine Oil,Automotive,487,1
ORD779880,2025-10-26,South,P003,Headphones,Electronics,1255,3
ORD779881,2025-12-29,South,P009,Sofa,Home & Living,742,1
ORD779882,2025-02-28,South,P004,Monitor,Electronics,1872,8
ORD779883,2025-03-03,West,P005,Keyboard,Electronics,301,9
ORD779884,2025-02-02,West,P006,T-Shirt,Apparel,731,9
ORD779885,2025-11-18,East,P012,Engine Oil,Automotive,2394,8
ORD779886,2025-07-25,South,P015,Other Product,Others,505,7
ORD779887,2025-04-16,East,P009,Sofa,Home & Living,679,1
ORD779888,2025-06-20,North,P007,Jeans,Apparel,2452,6
ORD779889,2025-03-21,South,P010,Dining Table,Home & Living,603,6
ORD779890,2025-01-18,East,P006,T-Shirt,Apparel,276,2
ORD779891,2025-05-23,South,P014,Shampoo,Health & Beauty,921,9
ORD779892,2025-10-31,South,P014,Shampoo,Health & Beauty,591,7
ORD779893,2025-05-01,North,P011,Car Seat,Automotive,990,5
ORD779894,2025-11-13,West,P008,Jacket,Apparel,1424,9
ORD779895,2025-07-19,South,P010,Dining Table,Home & Living,103,1
ORD779896,2025-06-14,South,P011,Car Seat,Automotive,1438,5
ORD779897,2025-03-08,North,P002,Smartphone,Electronics,180,7
ORD779898,2025-06-03,West,P015,Other Product,Others,106,1
ORD779899,2025-09-24,East,P002,Smartphone,Electronics,2254,1
ORD779900,2025-07-19,West,P001,Laptop,Electronics,1702,3
ORD779901,2025-10-15,North,P008,Jacket,Apparel,2130,6
ORD779902,2025-04-01,South,P007,Jeans,Apparel,427,7
ORD779903,2025-02-15,West,P006,T-Shirt,Apparel,960,4
ORD779904,2025-10-27,South,P010,Dining Table,Home & Living,336,6
ORD779905,2025-07-08,East,P004,Monitor,Electronics,529,7
ORD779906,2025-02-11,North,P008,Jacket,Apparel,1344,3
ORD779907,2025-08-03,West,P006,T-Shirt,Apparel,2014,2
ORD779908,2025-04-19,South,P011,Car Seat,Automotive,2478,5
ORD779909,2025-01-08,North,P010,Dining Table,Home & Living,1850,2
ORD779910,2025-01-26,South,P012,Engine Oil,Automotive,782,5
ORD779911,2025-10-27,South,P002,Smartphone,Electronics,678,9
ORD779912,2025-08-20,South,P007,Jeans,Apparel,844,9
ORD779913,2025-11-21,South,P011,Car Seat,Automotive,1754,9
ORD779914,2025-10-04,North,P002,Smartphone,Electronics,765,6
ORD779915,2025-10-12,North,P005,Keyboard,Electronics,330,2
ORD779916,2025-03-23,North,P004,Monitor,Electronics,686,2
ORD779917,2025-08-19,North,P001,Laptop,Electronics,122,7
ORD779918,2025-08-22,East,P006,T-Shirt,Apparel,1901,7
ORD779919,2025-07-28,West,P007,Jeans,Apparel,1159,5
ORD779920,2025-12-17,South,P015,Other Product,Others,2361,3
ORD779921,2025-09-03,East,P014,Shampoo,Health & Beauty,158,7
ORD779922,2025-01-21,North,P012,Engine Oil,Automotive,2182,6
ORD779923,2025-07-07,West,P012,Engine Oil,Automotive,1355,2
ORD779924,2025-02-23,South,P005,Keyboard,Electronics,1657,6
ORD779925,2025-09-04,South,P015,Other Product,Others,2491,3
ORD779926,2025-02-05,West,P010,Dining Table,Home & Living,1423,6
ORD779927,2025-05-22,North,P001,Laptop,Electronics,1632,8
ORD779928,2025-04-29,West,P006,T-Shirt,Apparel,1019,1
ORD779929,2025-10-13,South,P009,Sofa,Home & Living,2326,1
ORD779930,2025-03-09,North,P013,Face Cream,Health & Beauty,1977,3
ORD779931,2025-02-04,North,P013,Face Cream,Health & Beauty,1975,5
ORD779932,2025-07-06,South,P002,Smartphone,Electronics,2402,8
ORD779933,2025-12-28,East,P006,T-Shirt,Apparel,2026,2
ORD779934,2025-01-25,North,P010,Dining Table,Home & Living,806,7
ORD779935,2025-07-01,North,P006,T-Shirt,Apparel,1729,8
ORD779936,2025-09-10,North,P005,Keyboard,Electronics,2413,9
ORD779937,2025-03-28,South,P007,Jeans,Apparel,142,8
ORD779938,2025-07-16,North,P007,Jeans,Apparel,750,4
ORD779939,2025-08-27,East,P011,Car Seat,Automotive,118,2
ORD779940,2025-05-02,South,P007,Jeans,Apparel,1956,9
ORD779941,2025-05-06,West,P002,Smartphone,Electronics,2108,9
ORD779942,2025-04-24,West,P013,Face Cream,Health & Beauty,962,4
ORD779943,2025-05-12,West,P011,Car Seat,Automotive,1869,6
ORD779944,2025-02-20,West,P009,Sofa,Home & Living,952,9
ORD779945,2025-01-31,North,P001,Laptop,Electronics,1129,9
ORD779946,2025-05-30,South,P007,Jeans,Apparel,1249,9
ORD779947,2025-01-07,South,P012,Engine Oil,Automotive,125,4
ORD779948,2025-04-16,South,P008,Jacket,Apparel,2177,7
ORD779949,2025-04-07,North,P014,Shampoo,Health & Beauty,899,9
ORD779950,2025-03-05,East,P006,T-Shirt,Apparel,722,8
ORD779951,2025-01-16,East,P010,Dining Table,Home & Living,865,8
ORD779952,2025-01-20,North,P013,Face Cream,Health & Beauty,2083,7
ORD779953,2025-08-06,West,P008,Jacket,Apparel,2283,4
ORD779954,2025-04-26,West,P007,Jeans,Apparel,2094,3
ORD779955,2025-10-02,North,P014,Shampoo,Health & Beauty,940,8
ORD779956,2025-07-17,East,P014,Shampoo,Health & Beauty,2183,7
ORD779957,2025-01-27,North,P008,Jacket,Apparel,2186,9
ORD779958,2025-06-19,West,P005,Keyboard,Electronics,586,8
ORD779959,2025-03-16,East,P005,Keyboard,Electronics,222,3
ORD779960,2025-11-07,North,P003,Headphones,Electronics,2484,1
ORD779961,2025-04-01,North,P009,Sofa,Home & Living,545,6
ORD779962,2025-07-19,North,P007,Jeans,Apparel,927,9
ORD779963,2025-08-21,South,P003,Headphones,Electronics,617,8
ORD779964,2025-07-13,East,P010,Dining Table,Home & Living,2217,5
ORD779965,2025-02-01,South,P007,Jeans,Apparel,1836,6
ORD779966,2025-11-10,West,P002,Smartphone,Electronics,1809,7
ORD779967,2025-12-09,East,P001,Laptop,Electronics,2315,1
ORD779968,2025-09-16,South,P013,Face Cream,Health & Beauty,251,6
ORD779969,2025-01-28,North,P005,Keyboard,Electronics,220,5
ORD779970,2025-05-20,East,P008,Jacket,Apparel,434,8
ORD779971,2025-03-16,North,P015,Other Product,Others,463,8
ORD779972,2025-11-15,South,P007,Jeans,Apparel,239,5
ORD779973,2025-05-29,North,P008,Jacket,Apparel,1687,6
ORD779974,2025-06-16,South,P011,Car Seat,Automotive,180,5
ORD779975,2025-04-12,South,P005,Keyboard,Electronics,2302,2
ORD779976,2025-04-19,North,P011,Car Seat,Automotive,477,3
ORD779977,2025-08-30,West,P002,Smartphone,Electronics,1793,9
ORD779978,2025-09-30,North,P011,Car Seat,Automotive,2368,2
ORD779979,2025-03-31,East,P009,Sofa,Home & Living,2224,5
ORD779980,2025-06-21,East,P011,Car Seat,Automotive,1393,9
ORD779981,2025-10-22,East,P005,Keyboard,Electronics,880,6
ORD779982,2025-07-11,East,P004,Monitor,Electronics,785,6
ORD779983,2025-04-14,East,P010,Dining Table,Home & Living,2003,6
ORD779984,2025-03-13,West,P001,Laptop,Electronics,359,4
ORD779985,2025-12-01,East,P008,Jacket,Apparel,231,1
ORD779986,2025-01-10,North,P010,Dining Table,Home & Living,1302,2
ORD779987,2025-06-08,East,P002,Smartphone,Electronics,1646,6
ORD779988,2025-08-29,West,P009,Sofa,Home & Living,1894,8
