Shipment_ID,Order_ID,Product,Destination,Status,Ship_Date,Delivery_Date
SHP121706,ORD779706,Sofa,South,Delivered,2025-06-08,2025-06-12
SHP121707,ORD779707,Jeans,East,Delivered,2025-06-26,2025-06-29
SHP121708,ORD779708,Monitor,East,Delivered,2025-07-18,2025-07-22
SHP121709,ORD779709,Face Cream,West,Delivered,2025-02-23,2025-02-26
SHP121710,ORD779710,Jeans,North,Delivered,2025-03-29,2025-04-03
SHP121711,ORD779711,Face Cream,South,Delivered,2025-03-15,2025-03-21
SHP121712,ORD779712,Other Product,South,Delivered,2025-06-20,2025-06-24
SHP121713,ORD779713,Jeans,North,In Transit,2025-05-31,2025-06-02
SHP121714,ORD779714,Dining Table,East,Delivered,2025-03-28,2025-04-01
SHP121715,ORD779715,Jacket,South,Delivered,2025-03-23,2025-03-28
SHP121716,ORD779716,Headphones,East,Delivered,2025-02-02,2025-02-06
SHP121717,ORD779717,Jacket,South,Delivered,2025-01-28,2025-02-01
SHP121718,ORD779718,Sofa,West,Delivered,2025-05-08,2025-05-10
SHP121719,ORD779719,Face Cream,East,Delivered,2025-04-24,2025-04-28
SHP121720,ORD779720,Car Seat,South,Delivered,2025-09-15,2025-09-21
SHP121721,ORD779721,Other Product,East,Delivered,2025-06-21,2025-06-27
SHP121722,ORD779722,T-Shirt,North,Delivered,2025-10-10,2025-10-17
SHP121723,ORD779723,Headphones,South,Delivered,2025-03-18,2025-03-23
SHP121724,ORD779724,Face Cream,East,Delivered,2025-05-19,2025-05-24
SHP121725,ORD779725,Jacket,South,Delivered,2025-06-07,2025-06-13
SHP121726,ORD779726,Engine Oil,South,Delivered,2025-12-30,2026-01-02
SHP121727,ORD779727,Laptop,South,Delivered,2025-07-21,2025-07-24
SHP121728,ORD779728,Sofa,East,Delivered,2025-12-10,2025-12-15
SHP121729,ORD779729,Face Cream,East,Delivered,2025-06-03,2025-06-06
SHP121730,ORD779730,Car Seat,West,Delivered,2025-07-11,2025-07-14
SHP121731,ORD779731,Smartphone,West,Delivered,2025-02-09,2025-02-13
SHP121732,ORD779732,Smartphone,East,Delivered,2025-06-23,2025-06-28
SHP121733,ORD779733,Laptop,West,Delivered,2025-01-12,2025-01-20
SHP121734,ORD779734,Dining Table,North,Delivered,2025-03-20,2025-03-24
SHP121735,ORD779735,Sofa,East,Delivered,2025-09-29,2025-10-03
SHP121736,ORD779736,Keyboard,South,Delivered,2025-04-24,2025-04-27
SHP121737,ORD779737,Monitor,East,Delivered,2025-06-10,2025-06-14
SHP121738,ORD779738,Laptop,West,Delivered,2025-05-13,2025-05-17
SHP121739,ORD779739,Headphones,North,Delivered,2025-04-20,2025-04-25
SHP121740,ORD779740,Engine Oil,West,In Transit,2025-11-12,2025-11-14
SHP121741,ORD779741,Jeans,East,Delivered,2025-09-09,2025-09-12
SHP121742,ORD779742,Car Seat,West,Delivered,2025-09-19,2025-09-23
SHP121743,ORD779743,Engine Oil,North,Delivered,2025-05-31,2025-06-05
SHP121744,ORD779744,Smartphone,North,Delivered,2025-05-14,2025-05-16
SHP121745,ORD779745,Keyboard,South,Delivered,2025-08-24,2025-08-26
SHP121746,ORD779746,Smartphone,South,Delivered,2025-08-22,2025-08-27
SHP121747,ORD779747,Dining Table,East,Delivered,2025-06-03,2025-06-06
SHP121748,ORD779748,Car Seat,West,In Transit,2025-10-23,2025-10-27
SHP121749,ORD779749,Face Cream,West,Delivered,2025-10-17,2025-10-20
SHP121750,ORD779750,Keyboard,South,Delivered,2025-10-02,2025-10-04
SHP121751,ORD779751,Smartphone,North,In Transit,2025-02-11,2025-02-15
SHP121752,ORD779752,Laptop,East,Delivered,2025-04-01,2025-04-05
SHP121753,ORD779753,Dining Table,East,Delivered,2025-11-01,2025-11-07
SHP121754,ORD779754,Shampoo,North,Delivered,2025-03-04,2025-03-08
SHP121755,ORD779755,Jacket,North,Delivered,2025-12-14,2025-12-16
SHP121756,ORD779756,Jeans,South,Delivered,2025-11-06,2025-11-09
SHP121757,ORD779757,Car Seat,South,Delivered,2025-02-07,2025-02-12
SHP121758,ORD779758,Jacket,West,Delivered,2025-02-26,2025-03-02
SHP121759,ORD779759,Car Seat,East,Delivered,2025-08-20,2025-08-23
SHP121760,ORD779760,Headphones,West,Delayed,2025-02-07,2025-02-10
SHP121761,ORD779761,Laptop,West,Delayed,2025-04-01,2025-04-04
SHP121762,ORD779762,Sofa,West,Delivered,2025-05-17,2025-05-22
SHP121763,ORD779763,Engine Oil,South,Delivered,2025-08-04,2025-08-10
SHP121764,ORD779764,Other Product,West,Delivered,2025-07-23,2025-07-27
SHP121765,ORD779765,Jacket,West,Delivered,2025-05-02,2025-05-07
SHP121766,ORD779766,Headphones,East,Delivered,2025-03-22,2025-03-24
SHP121767,ORD779767,Shampoo,East,Delivered,2025-06-04,2025-06-10
SHP121768,ORD779768,Dining Table,West,Delivered,2025-03-18,2025-03-22
SHP121769,ORD779769,Smartphone,East,Delivered,2025-08-21,2025-08-23
SHP121770,ORD779770,Jeans,North,Delivered,2025-11-30,2025-12-05
SHP121771,ORD779771,T-Shirt,South,Delivered,2025-09-25,2025-09-29
SHP121772,ORD779772,Monitor,West,Delivered,2025-03-04,2025-03-10
SHP121773,ORD779773,Other Product,East,Delivered,2025-01-26,2025-01-29
SHP121774,ORD779774,Car Seat,South,Delayed,2025-10-26,2025-10-30
SHP121775,ORD779775,Monitor,West,Delivered,2025-10-19,2025-10-22
SHP121776,ORD779776,Sofa,North,Delivered,2025-05-26,2025-06-02
SHP121777,ORD779777,Keyboard,West,Delivered,2025-12-07,2025-12-09
SHP121778,ORD779778,Jeans,West,Delivered,2025-05-08,2025-05-12
SHP121779,ORD779779,Shampoo,West,Delivered,2025-08-04,2025-08-06
SHP121780,ORD779780,Car Seat,North,In Transit,2025-05-08,2025-05-12
SHP121781,ORD779781,Jeans,South,Delivered,2025-02-14,2025-02-18
SHP121782,ORD779782,T-Shirt,North,Delivered,2025-08-31,2025-09-04
SHP121783,ORD779783,Keyboard,South,Delivered,2025-10-11,2025-10-15
SHP121784,ORD779784,Other Product,West,Delivered,2025-06-07,2025-06-12
SHP121785,ORD779785,Jeans,East,Delivered,2025-05-05,2025-05-11
SHP121786,ORD779786,Laptop,West,Delivered,2025-09-30,2025-10-05
SHP121787,ORD779787,Engine Oil,East,Delivered,2025-01-11,2025-01-16
SHP121788,ORD779788,T-Shirt,East,Delivered,2025-09-18,2025-09-22
SHP121789,ORD779789,Laptop,North,Delayed,2025-12-05,2025-12-09
SHP121790,ORD779790,Jacket,North,Delivered,2025-02-28,2025-03-03
SHP121791,ORD779791,Headphones,East,Delivered,2025-05-25,2025-05-28
SHP121792,ORD779792,Laptop,East,In Transit,2025-04-07,2025-04-14
SHP121793,ORD779793,Shampoo,South,Delivered,2025-02-04,2025-02-08
SHP121794,ORD779794,Face Cream,South,Delivered,2025-01-18,2025-01-26
SHP121795,ORD779795,Headphones,South,Delivered,2025-03-10,2025-03-16
SHP121796,ORD779796,Car Seat,South,Delivered,2025-05-22,2025-05-24
SHP121797,ORD779797,Monitor,West,Delivered,2025-03-07,2025-03-10
SHP121798,ORD779798,Jeans,North,Delivered,2025-06-05,2025-06-10
SHP121799,ORD779799,Smartphone,North,Delivered,2025-11-24,2025-11-29
SHP121800,ORD779800,T-Shirt,North,Delivered,2025-02-16,2025-02-24
SHP121801,ORD779801,Engine Oil,South,Delivered,2025-05-18,2025-05-21
SHP121802,ORD779802,Laptop,East,Delivered,2025-01-31,2025-02-03
SHP121803,ORD779803,T-Shirt,East,Delivered,2025-07-21,2025-07-25
SHP121804,ORD779804,Sofa,West,Delayed,2025-09-28,2025-10-02
SHP121805,ORD779805,Laptop,East,Delivered,2025-06-09,2025-06-12
SHP121806,ORD779806,Dining Table,West,Delivered,2025-04-02,2025-04-07
SHP121807,ORD779807,Sofa,West,Delivered,2025-09-05,2025-09-12
SHP121808,ORD779808,Sofa,West,Delivered,2025-05-21,2025-05-24
SHP121809,ORD779809,Shampoo,South,Delivered,2025-08-15,2025-08-17
SHP121810,ORD779810,Dining Table,North,Delivered,2025-09-18,2025-09-21
SHP121811,ORD779811,T-Shirt,North,Delivered,2025-09-06,2025-09-10
SHP121812,ORD779812,Car Seat,South,Delivered,2025-12-21,2025-12-29
SHP121813,ORD779813,Monitor,North,Delivered,2025-03-03,2025-03-10
SHP121814,ORD779814,Face Cream,North,Delivered,2025-04-26,2025-04-29
SHP121815,ORD779815,Smartphone,East,Delivered,2025-05-16,2025-05-18
SHP121816,ORD779816,Jacket,South,Delivered,2025-06-20,2025-06-27
SHP121817,ORD779817,Jeans,North,Delivered,2025-08-20,2025-08-25
SHP121818,ORD779818,Laptop,West,Delivered,2025-07-31,2025-08-06
SHP121819,ORD779819,Shampoo,South,Delivered,2025-03-17,2025-03-19
SHP121820,ORD779820,Jeans,South,Delivered,2025-03-23,2025-03-25
SHP121821,ORD779821,Face Cream,West,Delivered,2025-04-25,2025-04-28
SHP121822,ORD779822,Other Product,West,Delivered,2025-02-22,2025-02-25
SHP121823,ORD779823,T-Shirt,South,Delivered,2025-11-13,2025-11-16
SHP121824,ORD779824,Shampoo,North,Delivered,2025-01-08,2025-01-12
SHP121825,ORD779825,Dining Table,North,Delivered,2025-10-12,2025-10-17
SHP121826,ORD779826,Headphones,North,Delivered,2025-01-22,2025-01-26
SHP121827,ORD779827,Jeans,North,Delivered,2025-09-23,2025-09-27
SHP121828,ORD779828,T-Shirt,South,Delivered,2025-04-18,2025-04-23
SHP121829,ORD779829,Shampoo,South,Delivered,2025-04-30,2025-05-08
SHP121830,ORD779830,Other Product,East,Delivered,2025-06-23,2025-06-26
SHP121831,ORD779831,Dining Table,North,Delivered,2025-06-17,2025-06-24
SHP121832,ORD779832,Laptop,South,Delivered,2025-05-10,2025-05-18
SHP121833,ORD779833,Headphones,West,Delivered,2025-01-14,2025-01-16
SHP121834,ORD779834,Monitor,South,Delivered,2025-04-12,2025-04-19
SHP121835,ORD779835,Dining Table,North,Delivered,2025-11-28,2025-11-30
SHP121836,ORD779836,Shampoo,North,Delivered,2025-05-28,2025-06-04
SHP121837,ORD779837,Dining Table,West,Delivered,2025-12-29,2026-01-03
SHP121838,ORD779838,T-Shirt,West,Delivered,2025-01-13,2025-01-18
SHP121839,ORD779839,Car Seat,East,Delivered,2025-09-25,2025-09-28
SHP121840,ORD779840,Laptop,North,Delivered,2025-11-13,2025-11-18
SHP121841,ORD779841,Laptop,South,Delivered,2025-10-11,2025-10-15
SHP121842,ORD779842,Car Seat,South,Delivered,2025-01-14,2025-01-18
SHP121843,ORD779843,Sofa,East,Delivered,2025-03-07,2025-03-12
SHP121844,ORD779844,Keyboard,South,Delivered,2025-02-27,2025-03-03
SHP121845,ORD779845,Smartphone,East,Delivered,2025-10-05,2025-10-09
SHP121846,ORD779846,Headphones,South,Delivered,2025-08-24,2025-08-26
SHP121847,ORD779847,Jeans,East,Delivered,2025-01-17,2025-01-19
SHP121848,ORD779848,Headphones,South,Delivered,2025-07-10,2025-07-14
SHP121849,ORD779849,Monitor,West,Delivered,2025-06-14,2025-06-19
SHP121850,ORD779850,Engine Oil,North,Delivered,2025-11-04,2025-11-08
SHP121851,ORD779851,Dining Table,North,Delivered,2025-03-22,2025-03-29
SHP121852,ORD779852,Smartphone,South,Delivered,2025-08-31,2025-09-02
SHP121853,ORD779853,Sofa,South,Delivered,2025-11-05,2025-11-08
SHP121854,ORD779854,Monitor,South,Delivered,2025-10-31,2025-11-05
SHP121855,ORD779855,Laptop,West,Delivered,2025-10-12,2025-10-16
SHP121856,ORD779856,Monitor,East,Delivered,2025-06-28,2025-07-03
SHP121857,ORD779857,Smartphone,West,Delivered,2025-07-08,2025-07-11
SHP121858,ORD779858,Face Cream,South,Delayed,2025-06-19,2025-06-22
SHP121859,ORD779859,Other Product,West,Delivered,2025-09-23,2025-09-25
SHP121860,ORD779860,Laptop,North,Delivered,2025-02-04,2025-02-08
SHP121861,ORD779861,Other Product,West,Delivered,2025-03-25,2025-03-28
SHP121862,ORD779862,Car Seat,West,Delivered,2025-04-11,2025-04-19
SHP121863,ORD779863,Car Seat,East,Delivered,2025-08-14,2025-08-19
SHP121864,ORD779864,Headphones,North,In Transit,2025-11-24,2025-11-28
SHP121865,ORD779865,T-Shirt,North,Delayed,2025-05-29,2025-06-04
SHP121866,ORD779866,Laptop,South,Delivered,2025-06-20,2025-06-23
SHP121867,ORD779867,Monitor,East,Delivered,2025-10-08,2025-10-12
SHP121868,ORD779868,Jeans,South,Delivered,2025-05-23,2025-05-27
SHP121869,ORD779869,Engine Oil,East,Delivered,2025-12-15,2025-12-17
SHP121870,ORD779870,Engine Oil,East,Delivered,2025-06-12,2025-06-17
SHP121871,ORD779871,Shampoo,East,Delivered,2025-01-22,2025-01-28
SHP121872,ORD779872,Laptop,East,Delivered,2025-04-10,2025-04-18
SHP121873,ORD779873,Dining Table,West,Delivered,2025-08-10,2025-08-14
SHP121874,ORD779874,Sofa,North,Delivered,2025-10-13,2025-10-21
SHP121875,ORD779875,Face Cream,South,Delivered,2025-03-04,2025-03-09
SHP121876,ORD779876,Monitor,North,Delivered,2025-03-06,2025-03-08
SHP121877,ORD779877,Monitor,South,Delivered,2025-05-13,2025-05-15
SHP121878,ORD779878,Dining Table,North,Delivered,2025-10-15,2025-10-17
SHP121879,ORD779879,Laptop,East,Delivered,2025-07-06,2025-07-14
SHP121880,ORD779880,Car Seat,South,Delivered,2025-12-18,2025-12-22
SHP121881,ORD779881,Monitor,West,Delivered,2025-07-22,2025-07-24
SHP121882,ORD779882,Jacket,East,Delivered,2025-11-26,2025-11-30
SHP121883,ORD779883,Smartphone,East,Delivered,2025-06-26,2025-07-01
SHP121884,ORD779884,Car Seat,South,Delivered,2025-06-27,2025-07-02
SHP121885,ORD779885,Jacket,North,Delivered,2025-06-25,2025-06-27
SHP121886,ORD779886,Keyboard,West,Delivered,2025-12-19,2025-12-26
SHP121887,ORD779887,Smartphone,North,In Transit,2025-12-03,2025-12-06
SHP121888,ORD779888,Jeans,East,Delivered,2025-06-22,2025-06-28
SHP121889,ORD779889,Laptop,West,Delayed,2025-04-25,2025-04-30
SHP121890,ORD779890,Headphones,North,Delayed,2025-10-18,2025-10-21
SHP121891,ORD779891,Other Product,West,Delivered,2025-06-01,2025-06-06
SHP121892,ORD779892,Headphones,North,Delivered,2025-02-02,2025-02-07
SHP121893,ORD779893,Jacket,South,Delivered,2025-01-25,2025-01-30
SHP121894,ORD779894,Smartphone,North,Delivered,2025-02-08,2025-02-13
SHP121895,ORD779895,Dining Table,East,Delivered,2025-05-21,2025-05-25
SHP121896,ORD779896,Monitor,North,Delivered,2025-07-16,2025-07-24
SHP121897,ORD779897,Engine Oil,South,Delivered,2025-05-21,2025-05-25
SHP121898,ORD779898,Car Seat,South,Delivered,2025-01-09,2025-01-14
SHP121899,ORD779899,Face Cream,East,Delivered,2025-12-21,2025-12-24
SHP121900,ORD779900,T-Shirt,West,Delivered,2025-06-19,2025-06-22
SHP121901,ORD779901,Dining Table,West,Delivered,2025-10-24,2025-10-30
SHP121902,ORD779902,Monitor,West,Delivered,2025-09-02,2025-09-06
SHP121903,ORD779903,Jacket,North,Delivered,2025-07-02,2025-07-08
SHP121904,ORD779904,Sofa,North,Delivered,2025-07-25,2025-07-31
SHP121905,ORD779905,Sofa,North,Delivered,2025-04-21,2025-04-26
SHP121906,ORD779906,Face Cream,South,Delivered,2025-07-04,2025-07-11
SHP121907,ORD779907,Dining Table,West,Delivered,2025-10-03,2025-10-08
SHP121908,ORD779908,Keyboard,East,Delivered,2025-03-17,2025-03-22
SHP121909,ORD779909,Headphones,East,Delivered,2025-05-10,2025-05-17
SHP121910,ORD779910,Face Cream,East,Delivered,2025-05-20,2025-05-25
SHP121911,ORD779911,Car Seat,West,Delivered,2025-06-18,2025-06-22
SHP121912,ORD779912,T-Shirt,East,Delivered,2025-06-30,2025-07-07
SHP121913,ORD779913,Engine Oil,South,Delivered,2025-10-25,2025-10-30
SHP121914,ORD779914,Keyboard,North,Delivered,2025-05-19,2025-05-21
SHP121915,ORD779915,Shampoo,North,Delivered,2025-11-13,2025-11-16
SHP121916,ORD779916,Shampoo,South,Delivered,2025-07-01,2025-07-05
SHP121917,ORD779917,Jacket,North,Delivered,2025-06-02,2025-06-06
SHP121918,ORD779918,Face Cream,South,Delayed,2025-05-13,2025-05-15
SHP121919,ORD779919,Car Seat,South,Delivered,2025-07-09,2025-07-12
SHP121920,ORD779920,Sofa,North,Delayed,2025-02-16,2025-02-19
SHP121921,ORD779921,Other Product,East,Delivered,2025-11-01,2025-11-05
SHP121922,ORD779922,Headphones,West,Delivered,2025-08-20,2025-08-25
SHP121923,ORD779923,Monitor,East,Delivered,2025-07-10,2025-07-13
SHP121924,ORD779924,Face Cream,North,Delayed,2025-03-03,2025-03-06
SHP121925,ORD779925,Shampoo,West,Delivered,2025-03-02,2025-03-07
SHP121926,ORD779926,Monitor,East,Delivered,2025-02-11,2025-02-17
SHP121927,ORD779927,Engine Oil,West,Delivered,2025-04-18,2025-04-22
SHP121928,ORD779928,Shampoo,West,Delivered,2025-05-19,2025-05-23
SHP121929,ORD779929,Monitor,South,Delivered,2025-08-04,2025-08-09
SHP121930,ORD779930,Monitor,West,Delivered,2025-02-08,2025-02-15
SHP121931,ORD779931,Engine Oil,East,Delivered,2025-04-19,2025-04-27
SHP121932,ORD779932,T-Shirt,South,Delivered,2025-09-26,2025-09-30
SHP121933,ORD779933,Keyboard,East,In Transit,2025-09-29,2025-10-06
SHP121934,ORD779934,Jacket,East,Delivered,2025-09-05,2025-09-08
SHP121935,ORD779935,Keyboard,West,Delivered,2025-05-28,2025-06-01
SHP121936,ORD779936,Shampoo,South,Delivered,2025-01-18,2025-01-25
SHP121937,ORD779937,T-Shirt,West,Delivered,2025-06-26,2025-07-01
SHP121938,ORD779938,Smartphone,East,Delivered,2025-11-07,2025-11-12
SHP121939,ORD779939,Laptop,East,Delivered,2025-03-16,2025-03-20
SHP121940,ORD779940,Headphones,North,Delivered,2025-10-08,2025-10-12
SHP121941,ORD779941,Jacket,North,Delivered,2025-08-23,2025-08-28
SHP121942,ORD779942,T-Shirt,North,Delivered,2025-05-02,2025-05-08
SHP121943,ORD779943,Keyboard,East,Delivered,2025-05-10,2025-05-15
SHP121944,ORD779944,Face Cream,East,Delivered,2025-08-10,2025-08-14
SHP121945,ORD779945,Dining Table,West,Delivered,2025-04-21,2025-04-25
SHP121946,ORD779946,Monitor,South,Delayed,2025-03-13,2025-03-15
SHP121947,ORD779947,Jeans,West,Delivered,2025-06-20,2025-06-23
SHP121948,ORD779948,Smartphone,East,Delivered,2025-08-06,2025-08-11
SHP121949,ORD779949,Engine Oil,South,Delivered,2025-11-14,2025-11-18
SHP121950,ORD779950,Headphones,East,Delivered,2025-10-30,2025-11-02
SHP121951,ORD779951,Engine Oil,West,Delivered,2025-04-08,2025-04-11
SHP121952,ORD779952,Jacket,West,Delivered,2025-02-28,2025-03-03
SHP121953,ORD779953,Shampoo,West,Delivered,2025-10-06,2025-10-14
SHP121954,ORD779954,Car Seat,South,Delivered,2025-04-14,2025-04-18
SHP121955,ORD779955,Jeans,East,Delivered,2025-10-14,2025-10-20
SHP121956,ORD779956,Keyboard,North,Delivered,2025-05-02,2025-05-07
SHP121957,ORD779957,T-Shirt,West,Delivered,2025-08-16,2025-08-19
SHP121958,ORD779958,Smartphone,West,Delivered,2025-07-10,2025-07-12
SHP121959,ORD779959,Engine Oil,East,Delivered,2025-05-19,2025-05-23
SHP121960,ORD779960,Face Cream,West,Delivered,2025-05-05,2025-05-11
SHP121961,ORD779961,Face Cream,East,Delivered,2025-06-02,2025-06-05
SHP121962,ORD779962,Engine Oil,East,Delivered,2025-01-19,2025-01-25
SHP121963,ORD779963,Smartphone,North,Delivered,2025-11-03,2025-11-07
SHP121964,ORD779964,Jeans,South,Delivered,2025-05-08,2025-05-14
SHP121965,ORD779965,Sofa,South,Delivered,2025-06-19,2025-06-21
SHP121966,ORD779966,Sofa,West,In Transit,2025-11-26,2025-12-02
SHP121967,ORD779967,Keyboard,West,Delivered,2025-01-22,2025-01-27
SHP121968,ORD779968,Keyboard,West,Delivered,2025-05-29,2025-06-06
SHP121969,ORD779969,Keyboard,West,Delivered,2025-04-13,2025-04-17
SHP121970,ORD779970,Shampoo,West,In Transit,2025-09-18,2025-09-21
SHP121971,ORD779971,Monitor,North,In Transit,2025-11-23,2025-11-25
SHP121972,ORD779972,Monitor,East,Delivered,2025-09-01,2025-09-08
SHP121973,ORD779973,Shampoo,North,In Transit,2025-05-23,2025-05-28
SHP121974,ORD779974,Sofa,East,Delivered,2025-03-01,2025-03-05
SHP121975,ORD779975,Shampoo,East,Delivered,2025-02-12,2025-02-16
SHP121976,ORD779976,Jacket,West,Delivered,2025-03-15,2025-03-20
SHP121977,ORD779977,Smartphone,West,Delivered,2025-10-19,2025-10-21
SHP121978,ORD779978,Face Cream,North,Delivered,2025-06-11,2025-06-13
SHP121979,ORD779979,Shampoo,West,Delivered,2025-01-23,2025-01-25
SHP121980,ORD779980,Laptop,North,Delivered,2025-02-12,2025-02-14
SHP121981,ORD779981,Engine Oil,West,Delivered,2025-11-09,2025-11-11
SHP121982,ORD779982,Engine Oil,South,Delivered,2025-11-23,2025-11-29
SHP121983,ORD779983,Sofa,West,Delivered,2025-07-21,2025-07-26
SHP121984,ORD779984,Jeans,West,Delivered,2025-05-13,2025-05-20
SHP121985,ORD779985,Smartphone,North,Delivered,2025-01-22,2025-01-25
SHP121986,ORD779986,Jeans,North,Delivered,2025-11-30,2025-12-02
SHP121987,ORD779987,Laptop,East,Delivered,2025-06-02,2025-06-05
SHP121988,ORD779988,Jacket,West,Delivered,2025-10-18,2025-10-22
SHP121989,ORD779989,Jacket,South,In Transit,2025-08-02,2025-08-04
SHP121990,ORD779990,Jeans,West,Delivered,2025-12-20,2025-12-25
SHP121991,ORD779991,Headphones,North,Delivered,2025-02-10,2025-02-15
SHP121992,ORD779992,Keyboard,West,Delivered,2025-12-19,2025-12-21
SHP121993,ORD779993,Smartphone,North,Delivered,2025-01-16,2025-01-20
SHP121994,ORD779994,Keyboard,West,Delivered,2025-05-16,2025-05-19
SHP121995,ORD779995,Monitor,North,Delivered,2025-11-12,2025-11-16
SHP121996,ORD779996,Headphones,West,Delivered,2025-02-10,2025-02-15
SHP121997,ORD779997,T-Shirt,East,Delivered,2025-05-24,2025-06-01
SHP121998,ORD779998,Sofa,West,Delivered,2025-04-26,2025-04-30
SHP121999,ORD779999,Shampoo,North,Delivered,2025-02-06,2025-02-14
SHP122000,ORD780000,Headphones,West,Delivered,2025-11-09,2025-11-13
SHP122001,ORD780001,Jacket,West,Delivered,2025-04-26,2025-05-02
SHP122002,ORD780002,Jeans,South,Delivered,2025-11-09,2025-11-11
SHP122003,ORD780003,Jacket,East,Delivered,2025-10-16,2025-10-24
SHP122004,ORD780004,Shampoo,North,Delivered,2025-01-02,2025-01-06
SHP122005,ORD780005,Jacket,West,Delivered,2025-02-04,2025-02-11
SHP122006,ORD780006,Jeans,South,Delivered,2025-09-03,2025-09-08
SHP122007,ORD780007,Sofa,West,Delivered,2025-04-18,2025-04-23
SHP122008,ORD780008,Sofa,East,Delivered,2025-04-17,2025-04-21
SHP122009,ORD780009,Laptop,North,Delivered,2025-03-07,2025-03-09
SHP122010,ORD780010,T-Shirt,East,Delivered,2025-08-27,2025-08-31
SHP122011,ORD780011,Dining Table,South,Delivered,2025-08-21,2025-08-25
SHP122012,ORD780012,Dining Table,West,Delivered,2025-03-23,2025-03-30
SHP122013,ORD780013,Face Cream,North,Delivered,2025-01-16,2025-01-19
SHP122014,ORD780014,Monitor,West,Delivered,2025-06-24,2025-06-27
SHP122015,ORD780015,Headphones,North,Delivered,2025-06-28,2025-07-03
SHP122016,ORD780016,Other Product,West,Delivered,2025-02-09,2025-02-12
SHP122017,ORD780017,Keyboard,North,Delivered,2025-11-27,2025-12-04
SHP122018,ORD780018,Engine Oil,South,Delivered,2025-03-01,2025-03-03
SHP122019,ORD780019,Keyboard,North,Delivered,2025-06-26,2025-06-28
SHP122020,ORD780020,Keyboard,North,Delivered,2025-11-16,2025-11-21
